Category,Title,URL,Abstract
Image Generation,HDW-SR: High-Frequency Guided Diffusion Model based on Wavelet Decomposition for Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_HDW-SR_High-Frequency_Guided_Diffusion_Model_based_on_Wavelet_Decomposition_for_CVPR_2026_paper.html,"Diffusion-based methods have shown great promise in single image super-resolution (SISR); however, existing approaches often produce blurred fine details due to insufficient guidance in the high-frequency domain. To address this issue, we propose a High-Frequency Guided Diffusion Network based on Wavelet Decomposition (HDW-SR), which replaces the conventional U-Net backbone in diffusion frameworks"
Image Generation,Interact2Ar: Full-Body Human-Human Interaction Generation via Autoregressive Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/html/Ruiz-Ponce_Interact2Ar_Full-Body_Human-Human_Interaction_Generation_via_Autoregressive_Diffusion_Models_CVPR_2026_paper.html,"Generating realistic human-human interactions is a challenging task that requires not only high-quality individual body and hand motions, but also coherent coordination among all interactants. Due to limitations in available data and increased learning complexity, previous methods tend to ignore hand motions, limiting the realism and expressivity of the interactions. Additionally, current diffusio"
Image Generation,WAM-Flow: Parallel Coarse-to-Fine Motion Planning via Discrete Flow Matching for Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_WAM-Flow_Parallel_Coarse-to-Fine_Motion_Planning_via_Discrete_Flow_Matching_for_CVPR_2026_paper.html,"We introduce DFM-Drive, a vision–language–action (VLA) model that casts ego-trajectory planning as discrete flow matching over a structured token space. In contrast to autoregressive decoders, DFM-Drive performs fully parallel, bidirectional denoising, enabling coarse-to-fine refinement with a tunable compute–accuracy trade-off. Specifically, the approach combines a metric-aligned numerical tokeni"
Image Generation,NAMI: Efficient Image Generation via Bridged Progressive Rectified Flow Transformers,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_NAMI_Efficient_Image_Generation_via_Bridged_Progressive_Rectified_Flow_Transformers_CVPR_2026_paper.html,"Flow-based Transformer models have achieved state-of-the-art image generation performance, but often suffer from high inference latency and computational cost due to their large parameter sizes. To improve inference efficiency without compromising quality, we propose Bridged Progressive Rectified Flow Transformers (NAMI), which decompose the generation process across temporal, spatial, and archite"
Image Generation,FlowDC: Flow-Based Decoupling-Decay for Complex Image Editing,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_FlowDC_Flow-Based_Decoupling-Decay_for_Complex_Image_Editing_CVPR_2026_paper.html,"With the surge of pre-trained text-to-image flow matching models, text-based image editing performance has gained remarkable improvement, especially for **simple editing** that only contains a single editing target. However, to satisfy the exploding editing requirements, the **complex editing** that contains multiple editing targets is posed as a more challenging task. However, current complex edi"
Image Generation,Head-wise Adaptive Rotary Positional Encoding for Fine-Grained Image Generation,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Head-wise_Adaptive_Rotary_Positional_Encoding_for_Fine-Grained_Image_Generation_CVPR_2026_paper.html,"Transformers rely on explicit positional encoding to model structure in data. WhileRotary Position Embedding (RoPE) excels in 1D domains, its application to im_x0002_age generation reveals significant limitations such as fine-grained spatial relationmodeling, color cues, and object counting. This paper identifies key limitationsof standard multi-dimensional RoPE—rigid frequency allocation, axis-wi"
Image Generation,Uni-DAD: Unified Distillation and Adaptation of Diffusion Models for Few-step Few-shot Image Generation,https://openaccess.thecvf.com/content/CVPR2026/html/Bahram_Uni-DAD_Unified_Distillation_and_Adaptation_of_Diffusion_Models_for_Few-step_CVPR_2026_paper.html,"Diffusion models (DMs) produce high-quality images, yet their sampling remains costly when adapted to new domains. Distilled DMs are faster but typically remain confined within their teacher’s domain. Thus, fast and high-quality generation for novel domains relies on two-stage training pipelines: Adapt-then-Distill or Distill-then-Adapt. However, both add design complexity and suffer from degraded"
Image Generation,Iris: Bringing Real-World Priors into Diffusion Model for Monocular Depth Estimation,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_Iris_Bringing_Real-World_Priors_into_Diffusion_Model_for_Monocular_Depth_CVPR_2026_paper.html,"In this paper, we propose \textbf{Iris}, a deterministic framework for Monocular Depth Estimation (MDE) that integrates real-world priors into the diffusion model.  Conventional feed-forward methods rely on massive training data, yet still miss details. Previous diffusion-based methods leverage rich generative priors yet struggle with synthetic-to-real domain transfer. Iris, in contrast, preserves"
Image Generation,Realiz3D: 3D Generation Made Photorealistic via Domain-Aware Learning,https://openaccess.thecvf.com/content/CVPR2026/html/Sobol_Realiz3D_3D_Generation_Made_Photorealistic_via_Domain-Aware_Learning_CVPR_2026_paper.html,"We often aim to generate images that are both photorealistic and 3D-consistent, adhering to precise geometry, material, and viewpoint controls.Typically, this is achieved by fine-tuning an image generator, pre-trained on billions of real images, using renders of synthetic 3D assets, where annotations for control signals are available.While this approach can learn the desired controls, it often com"
Image Generation,Enhancing Spatial Understanding in Image Generation via Reward Modeling,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_Enhancing_Spatial_Understanding_in_Image_Generation_via_Reward_Modeling_CVPR_2026_paper.html,"Recent progress in text-to-image generation has greatly advanced visual fidelity and creativity, but it has also imposed higher demands on prompt complexity—particularly in encoding intricate spatial relationships. In such cases, achieving satisfactory results often requires multiple sampling attempts.To address this challenge, we introduce a novel method that strengthens the spatial understanding"
Image Generation,ChangeBridge: Spatiotemporal Image Generation with Multimodal Controls for Remote Senisng,https://openaccess.thecvf.com/content/CVPR2026/html/Zhao_ChangeBridge_Spatiotemporal_Image_Generation_with_Multimodal_Controls_for_Remote_Senisng_CVPR_2026_paper.html,"Spatiotemporal image generation is a highly meaningful task, which can generate future scenes conditioned on given observations. However, existing change generation methods can only handle event-driven changes (e.g., new buildings) and fail to model cross-temporal variations (e.g., seasonal shifts). In this work, we propose ChangeBridge, a conditional spatiotemporal image generation model for remo"
Image Generation,LacTokGen: Latent Consistency Tokenizer for 1024-pixel Image Generation by 256 Tokens,https://openaccess.thecvf.com/content/CVPR2026/html/Xie_LacTokGen_Latent_Consistency_Tokenizer_for_1024-pixel_Image_Generation_by_256_CVPR_2026_paper.html,"Image tokenization has significantly advanced visual generation and multimodal modeling, particularly when paired with autoregressive models. However, current methods face challenges in balancing efficiency and quality: high-resolution image generation either requires an excessive number of tokens or compromises critical details through token reduction. To resolve this, we propose Latent Consisten"
Image Generation,GraspLDP: Towards Generalizable Grasping Policy via Latent Diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xiang_GraspLDP_Towards_Generalizable_Grasping_Policy_via_Latent_Diffusion_CVPR_2026_paper.html,"This paper focuses on enhancing the grasping precision and generalization of manipulation policies learned via imitation learning. Diffusion-based policy learning methods have recently become the mainstream approach for robotic manipulation tasks. As grasping is a critical subtask in manipulation, the ability of imitation-learned policies to execute precise and generalizable grasps merits particul"
Image Generation,Optical Flow Matching: Reframing Optical Flow as Continuous Transport Dynamics,https://openaccess.thecvf.com/content/CVPR2026/html/Luo_Optical_Flow_Matching_Reframing_Optical_Flow_as_Continuous_Transport_Dynamics_CVPR_2026_paper.html,"Modern optical flow estimation, though empowered by deep neural architectures, remains rooted in the discrete correspondence paradigm inherited from classical vision. Most networks infer frame-to-frame displacements or correlation volumes, capturing where pixels move but not how motion evolves continuously through time. Yet physical motion in the real world follows smooth dynamics governed by unde"
